"Port","Commodity","Region","Mode","State","trade_type","Tons_2019","Value_2019","Tons_2021","Value_2021","Tons_2022","Value_2022"
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Australia and Oceania",3,"FL","Import",0.00352733686067019,0.031399,5.88624338624339e-05,0.017909,0,0.00975
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",3,"FL","Export",0.0862992724867725,2.206368,0.0274662698412698,0.678034,0.0116558641975309,0.197006
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",3,"FL","Import",8.63909182098765,34.504562,15.2162700617284,71.14163,0,151.926087
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","North America",3,"FL","Export",0.00166710758377425,0.090035,0.00123622134038801,0.01604,0.0539955908289242,0.195848
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","North America",3,"FL","Import",0.00582231040564374,0.120604,0.0278398368606702,0.643555,0,0.419004
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","South/Central America",3,"FL","Export",5.53713613315697,63.217918,4.87892339065256,55.390277,4.74672343474427,65.203199
"Port Everglades","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","South/Central America",3,"FL","Import",11.526112654321,69.738258,12.2976323853616,88.734812,0,92.207316
"Port Everglades","69 Ceramic Products","Africa",3,"FL","Import",0.000998567019400353,0.014753,0.00252876984126984,0.112999,0,0.100894
"Port Everglades","69 Ceramic Products","Asia",3,"FL","Import",0.412343584656085,1.242735,3.75652281746032,10.718652,0,12.442651
"Port Everglades","69 Ceramic Products","Australia and Oceania",3,"FL","Export",0.000549933862433862,0.063842,NA,NA,1.81878306878307e-05,0.002705
"Port Everglades","69 Ceramic Products","Europe",3,"FL","Export",0.00151278659611993,0.181616,0.000885361552028219,0.045614,0.00455798059964727,0.272215
"Port Everglades","69 Ceramic Products","Europe",3,"FL","Import",1.99691468253968,6.863191,6.56624448853615,32.984051,8.84642813051146,43.415859
"Port Everglades","69 Ceramic Products","North America",3,"FL","Export",0.0131704144620811,1.162184,0.00558355379188713,0.599936,0.00603692680776014,0.698552
"Port Everglades","69 Ceramic Products","South/Central America",3,"FL","Export",0.691695436507937,19.520929,0.741491181657848,20.82595,0.904745590828924,31.142415
"Port Everglades","69 Ceramic Products","South/Central America",3,"FL","Import",9.47035229276896,25.784331,8.47400529100529,25.228459,0,28.743224
"Port Everglades","70 Glass And Glassware","Africa",3,"FL","Import",0.00669157848324515,0.262128,0.182069885361552,0.90897,0,0.89842
"Port Everglades","70 Glass And Glassware","Asia",3,"FL","Export",2.74470899470899e-05,0.016812,0.00202821869488536,0.048489,4.34303350970018e-05,0.016002
"Port Everglades","70 Glass And Glassware","Asia",3,"FL","Import",0.214159722222222,1.443433,0.397221560846561,3.873089,0,9.147214
"Port Everglades","70 Glass And Glassware","Australia and Oceania",3,"FL","Export",0.000298721340388007,0.036912,NA,NA,NA,NA
"Port Everglades","70 Glass And Glassware","Europe",3,"FL","Export",0.00963833774250441,0.980943,0.00235989858906526,0.220164,0.00254332010582011,0.16927
"Port Everglades","70 Glass And Glassware","Europe",3,"FL","Import",0.902601410934744,7.098205,0.48979188712522,9.207916,0,16.207924
"Port Everglades","70 Glass And Glassware","North America",3,"FL","Export",0.0136393298059965,1.074427,0.00956812169312169,0.545498,0.0191396604938272,1.413985
"Port Everglades","70 Glass And Glassware","North America",3,"FL","Import",0.0259875440917108,0.109941,0.0470103615520282,1.010586,0,2.632484
"Port Everglades","70 Glass And Glassware","South/Central America",3,"FL","Export",0.591764329805996,31.658979,0.493819444444444,26.835763,0.600546186067019,39.438955
"Port Everglades","70 Glass And Glassware","South/Central America",3,"FL","Import",1.36482572751323,30.543958,1.6459751984127,41.042709,0,45.573697
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Africa",3,"FL","Export",0.0163066578483245,2.68,NA,NA,2.75573192239859e-06,0.016412
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Asia",3,"FL","Import",0.00412059082892416,0.419491,0.00507760141093474,0.533091,0.00806845238095238,2.892346
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Asia",4,"FL","Import",0,0.419491,NA,NA,0.00806845238095238,2.892346
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Australia and Oceania",3,"FL","Export",5.63271604938272e-05,0.214344,NA,NA,1.10229276895944e-07,0.006
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",3,"FL","Export",0.0626138668430335,17.648198,2.5352733686067e-06,0.018902,1.01410934744268e-05,0.01325
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",3,"FL","Import",8.81834215167549e-07,0.014477,0.00031657848324515,0.074087,0,0.147392
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","North America",3,"FL","Export",0.000507164902998236,0.460614,0.000399581128747795,0.105408,0.000385692239858907,0.158593
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",3,"FL","Export",0.0145143298059965,15.191104,0.00556426366843034,3.804085,0.0101105599647266,6.630117
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",3,"FL","Import",0.0341700837742504,4.069289,0.0143886684303351,1.410318,0,2.219466
"Port Everglades","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",4,"FL","Import",0.0341700837742504,4.069289,0.0143886684303351,1.410318,0.0137544091710758,0
"Port Everglades","72 Iron And Steel","Africa",3,"FL","Import",1.99741567460317,9.136154,7.1993969356261,42.930387,0,25.652389
"Port Everglades","72 Iron And Steel","Asia",3,"FL","Export",1.56792791005291,4.574824,0.331678681657848,2.24864,5.37402006172839,21.869716
"Port Everglades","72 Iron And Steel","Asia",3,"FL","Import",0.34160901675485,1.773106,0.0487465828924162,0.679341,0,1.634835
"Port Everglades","72 Iron And Steel","Australia and Oceania",3,"FL","Import",0.107089175485009,1.168246,NA,NA,NA,NA
"Port Everglades","72 Iron And Steel","Europe",3,"FL","Export",0.197435515873016,1.357514,0.0153767636684303,0.210563,0.010148258377425,0.306415
"Port Everglades","72 Iron And Steel","Europe",3,"FL","Import",9.92060504850088,45.94915,5.44889296737213,29.604942,0,70.16403
"Port Everglades","72 Iron And Steel","North America",3,"FL","Export",0.000336860670194004,0.010045,0.00335174162257496,0.123006,0.000177910052910053,0.010742
"Port Everglades","72 Iron And Steel","North America",3,"FL","Import",0.00616931216931217,0.080642,0.0335225970017637,0.131113,0,6.003938
"Port Everglades","72 Iron And Steel","South/Central America",3,"FL","Export",1.88018452380952,54.045438,2.33134854497355,38.418225,2.03896891534392,49.582477
"Port Everglades","72 Iron And Steel","South/Central America",3,"FL","Import",2.56951410934744,14.158772,3.76001587301587,20.910759,0,21.650881
"Port Everglades","73 Articles Of Iron Or Steel","Africa",3,"FL","Export",0.00113150352733686,0.032561,8.48765432098765e-06,0.006169,0.00230246913580247,0.350153
"Port Everglades","73 Articles Of Iron Or Steel","Africa",3,"FL","Import",0.00979982363315697,0.8382,0.0312115299823633,0.82738,0,0.879568
"Port Everglades","73 Articles Of Iron Or Steel","Asia",3,"FL","Export",0.000474206349206349,0.074088,0.00447773368606702,0.632756,0.00310119047619048,0.306952
"Port Everglades","73 Articles Of Iron Or Steel","Asia",3,"FL","Import",0.385699625220459,3.979721,0.911074184303351,16.580406,0,26.419332
"Port Everglades","73 Articles Of Iron Or Steel","Asia",4,"FL","Import",0.385699625220459,3.979721,NA,NA,1.63638062169312,0
"Port Everglades","73 Articles Of Iron Or Steel","Australia and Oceania",3,"FL","Export",0.00245359347442681,0.194528,0.000701168430335097,0.151914,7.46252204585538e-05,0.012878
"Port Everglades","73 Articles Of Iron Or Steel","Australia and Oceania",3,"FL","Import",0.017689594356261,0.507792,0.0988035714285714,1.303453,0,1.026237
"Port Everglades","73 Articles Of Iron Or Steel","Europe",3,"FL","Export",0.0714082892416226,3.2205,0.0256589506172839,1.363827,0.0188698192239859,1.103893
"Port Everglades","73 Articles Of Iron Or Steel","Europe",3,"FL","Import",0.479791115520282,11.918912,1.66624239417989,30.635132,2.47328439153439,55.960961
"Port Everglades","73 Articles Of Iron Or Steel","Europe",4,"FL","Import",0.479791115520282,11.918912,NA,NA,2.47328439153439,55.960961
"Port Everglades","73 Articles Of Iron Or Steel","North America",3,"FL","Export",0.0121209215167548,1.562407,0.0395513668430335,2.842322,0.080953373015873,4.535146
"Port Everglades","73 Articles Of Iron Or Steel","North America",3,"FL","Import",0.0018722442680776,0.043152,0.00560306437389771,0.288387,0,0.790553
"Port Everglades","73 Articles Of Iron Or Steel","North America",4,"FL","Export",0.0121209215167548,1.562407,NA,NA,NA,NA
"Port Everglades","73 Articles Of Iron Or Steel","South/Central America",3,"FL","Export",3.74530698853616,191.439337,3.16780125661376,196.016316,3.73648082010582,263.603952
"Port Everglades","73 Articles Of Iron Or Steel","South/Central America",3,"FL","Import",0.628736772486773,12.912765,1.04445282186949,18.963823,1.7626612654321,36.612036
"Port Everglades","74 Copper And Articles Thereof","Africa",3,"FL","Import",0.00809071869488536,0.386055,0.00204828042328042,0.138416,NA,NA
"Port Everglades","74 Copper And Articles Thereof","Australia and Oceania",3,"FL","Export",8.49867724867725e-05,0.011282,NA,NA,NA,NA
"Port Everglades","74 Copper And Articles Thereof","Europe",3,"FL","Export",0.154901124338624,7.61703,0.0366362433862434,2.440881,0.00488117283950617,0.354841
"Port Everglades","74 Copper And Articles Thereof","Europe",3,"FL","Import",0.0424500661375661,3.290849,0.0413677248677249,3.971831,0,6.465409
"Port Everglades","74 Copper And Articles Thereof","North America",3,"FL","Export",0.000604387125220459,0.087855,4.30996472663139e-05,0.025027,0.000262014991181658,0.060324
"Port Everglades","74 Copper And Articles Thereof","North America",3,"FL","Import",0.00215046296296296,0.049321,NA,NA,0,1.162883
"Port Everglades","74 Copper And Articles Thereof","South/Central America",3,"FL","Export",0.28683487654321,22.344589,0.198235670194004,20.901072,0.21552700617284,21.911591
"Port Everglades","74 Copper And Articles Thereof","South/Central America",3,"FL","Import",0.477480158730159,16.470137,0.430595458553792,20.362481,0,21.797641
"Port Everglades","75 Nickel And Articles Thereof","Asia",3,"FL","Export",6.97751322751323e-05,0.025838,0.00252281746031746,0.117671,NA,NA
"Port Everglades","75 Nickel And Articles Thereof","Europe",3,"FL","Export",1.92901234567901e-05,0.00687,NA,NA,NA,NA
"Port Everglades","75 Nickel And Articles Thereof","South/Central America",3,"FL","Export",0.0426617063492064,12.339492,0.0304884259259259,10.143712,0.0213532848324515,7.675251
"Port Everglades","75 Nickel And Articles Thereof","South/Central America",3,"FL","Import",0.000534611992945326,0.04011,0.000105048500881834,0.00504,NA,NA
"Port Everglades","76 Aluminum And Articles Thereof","Africa",3,"FL","Export",0.00930257936507936,0.557417,5.32407407407407e-05,0.008926,2.02821869488536e-05,0.015722
"Port Everglades","76 Aluminum And Articles Thereof","Africa",3,"FL","Import",0.163266754850088,4.270772,0.0465468474426808,1.208707,0,0.674608
"Port Everglades","76 Aluminum And Articles Thereof","Asia",3,"FL","Export",0.102777226631393,1.262012,0.0389763007054674,0.757324,0.333616402116402,6.052557
"Port Everglades","76 Aluminum And Articles Thereof","Asia",3,"FL","Import",0.0596653439153439,1.717379,0.461100418871252,15.068409,0,44.293099
"Port Everglades","76 Aluminum And Articles Thereof","Australia and Oceania",3,"FL","Export",5.51146384479718e-05,0.0028,NA,NA,0.00111375661375661,0.086191
"Port Everglades","76 Aluminum And Articles Thereof","Australia and Oceania",3,"FL","Import",0.0479982363315697,1.101835,0.000556547619047619,0.035623,0,0.142124
"Port Everglades","76 Aluminum And Articles Thereof","Europe",3,"FL","Export",0.270721340388007,3.539256,0.0100038580246914,0.862424,0.013293430335097,1.106557
"Port Everglades","76 Aluminum And Articles Thereof","Europe",3,"FL","Import",0.557976190476191,20.040857,0.620326058201058,24.208177,0,50.6784
"Port Everglades","76 Aluminum And Articles Thereof","Europe",4,"FL","Import",0.557976190476191,20.040857,NA,NA,1.15895899470899,0
"Port Everglades","76 Aluminum And Articles Thereof","North America",3,"FL","Export",0.00843176807760141,0.486913,0.00973809523809524,0.415707,0.0577254188712522,1.501211
"Port Everglades","76 Aluminum And Articles Thereof","North America",3,"FL","Import",0.0666988536155203,1.836941,0.0741483686067019,1.407584,0,1.291539
"Port Everglades","76 Aluminum And Articles Thereof","South/Central America",3,"FL","Export",1.2008373015873,90.622678,1.18613436948854,81.172677,1.59768165784832,114.520601
"Port Everglades","76 Aluminum And Articles Thereof","South/Central America",3,"FL","Import",4.10655731922399,196.219527,5.55986651234568,277.673742,0,419.470962
"Port Everglades","78 Lead And Articles Thereof","Europe",3,"FL","Import",0.0132962962962963,0.279179,0.042667328042328,0.927402,0,0.21607
"Port Everglades","78 Lead And Articles Thereof","North America",3,"FL","Import",0.0165806878306878,0.296848,NA,NA,0,0.430937
"Port Everglades","78 Lead And Articles Thereof","South/Central America",3,"FL","Export",0.0668106261022928,1.690306,0.0206280864197531,0.598422,0.0366072530864198,1.056344
"Port Everglades","78 Lead And Articles Thereof","South/Central America",3,"FL","Import",0.1931889329806,1.290052,0.143172067901235,0.740436,0,1.069086
"Port Everglades","79 Zinc And Articles Thereof","Europe",3,"FL","Export",0.000332561728395062,0.020534,NA,NA,4.02336860670194e-05,0.003813
"Port Everglades","79 Zinc And Articles Thereof","Europe",3,"FL","Import",0.000693121693121693,0.024869,0.00283840388007055,0.380997,0,0.033084
"Port Everglades","79 Zinc And Articles Thereof","South/Central America",3,"FL","Export",0.0502236552028219,2.536015,0.055360119047619,2.567748,0.0859421296296296,4.774529
"Port Everglades","80 Tin And Articles Thereof","Europe",3,"FL","Import",4.34303350970018e-05,0.028255,NA,NA,0,0.004073
"Port Everglades","80 Tin And Articles Thereof","South/Central America",3,"FL","Export",0.0200406746031746,1.443828,0.0241245590828924,2.178954,0.00998346560846561,1.551411
"Port Everglades","80 Tin And Articles Thereof","South/Central America",3,"FL","Import",0.0021956569664903,0.234577,0.00093694885361552,0.123627,0,0.046161
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","Asia",3,"FL","Export",0.000299052028218695,0.168889,6.0626102292769e-05,0.024645,4.18871252204586e-06,0.007366
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","Asia",3,"FL","Import",0.000107583774250441,0.096725,0.00143298059964727,0.241479,0,0.951208
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","Europe",3,"FL","Export",0.0376967592592593,13.248385,0.0128035714285714,2.78259,0.00104497354497355,0.077759
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","Europe",3,"FL","Import",0.00992559523809524,1.95478,0.00461893738977072,0.853571,0,5.334957
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","Europe",4,"FL","Import",0.00992559523809524,1.95478,NA,NA,0.0657367724867725,0
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","South/Central America",3,"FL","Export",0.0327713844797178,11.508267,0.0700315255731922,15.574805,0.0826765873015873,24.560847
"Port Everglades","81 Base Metals Nesoi; Cermets; Articles Thereof","South/Central America",3,"FL","Import",0.00425617283950617,0.317277,0.000581349206349206,0.086019,0,0.496676
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Africa",3,"FL","Export",3.65961199294533e-05,0.018204,NA,NA,1.43298059964727e-05,0.00276
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Asia",3,"FL","Export",3.41710758377425e-05,0.005513,0.000134259259259259,0.03393,0.00147982804232804,0.09696
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Asia",3,"FL","Import",0.0267222222222222,1.691717,0.0296446208112875,2.081273,0,2.618608
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Australia and Oceania",3,"FL","Export",0.00092879188712522,0.197313,0.00250595238095238,0.136622,0.00020679012345679,0.028169
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Australia and Oceania",3,"FL","Import",0.0153727954144621,0.73571,0.0336143077601411,1.663383,0,1.829792
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Europe",3,"FL","Export",0.00677943121693122,0.595689,0.00106018518518519,0.188076,0.000380952380952381,0.083656
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Europe",3,"FL","Import",0.00730346119929453,0.401537,0.00619411375661376,1.020284,0,3.541368
"Port Everglades","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","North America",3,"FL","Export",0.000482142857142857,0.137772,0.00109380511463845,0.154881,0.00174426807760141,0.342741
