"Port","Commodity","Region","Year","Mode","State","trade_type","Tons_2022","Value_2022"
"Eagle Pass","79 Zinc And Articles Thereof","North America",2022,99,"TX","Import",0,5.024267
"Eagle Pass","80 Tin And Articles Thereof","North America",2022,99,"TX","Import",0,0.090777
"Eagle Pass","81 Base Metals Nesoi; Cermets; Articles Thereof","Asia",2022,99,"TX","Import",0,0.046324
"Eagle Pass","81 Base Metals Nesoi; Cermets; Articles Thereof","North America",2022,99,"TX","Import",0,0.013448
"Eagle Pass","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Asia",2022,99,"TX","Import",0,0.010571
"Eagle Pass","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Europe",2022,99,"TX","Import",0,0.005335
"Eagle Pass","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","North America",2022,99,"TX","Import",0,0.697661
"Eagle Pass","83 Miscellaneous Articles Of Base Metal","Asia",2022,99,"TX","Import",0,0.300295
"Eagle Pass","83 Miscellaneous Articles Of Base Metal","North America",2022,99,"TX","Import",0,105.902046
"Eagle Pass","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Asia",2022,99,"TX","Import",0,2.605305
"Eagle Pass","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Australia and Oceania",2022,99,"TX","Import",0,0.002258
"Eagle Pass","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Europe",2022,99,"TX","Import",0,0.670311
"Eagle Pass","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","North America",2022,99,"TX","Import",0,998.165305
"Eagle Pass","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","South/Central America",2022,99,"TX","Import",0,0.114
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","Africa",2022,99,"TX","Import",0,0.00343
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","Asia",2022,99,"TX","Import",0,20.008259
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","Australia and Oceania",2022,99,"TX","Import",0,0.010165
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","Europe",2022,99,"TX","Import",0,9.95178
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","North America",2022,99,"TX","Import",0,990.491979
"Eagle Pass","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","South/Central America",2022,99,"TX","Import",0,0.015658
"Eagle Pass","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Asia",2022,99,"TX","Import",0,1.703533
"Eagle Pass","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","North America",2022,99,"TX","Import",0,27.09157
"Eagle Pass","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Asia",2022,99,"TX","Import",0,14.124483
"Eagle Pass","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Europe",2022,99,"TX","Import",0,0.035655
"Eagle Pass","87 Vehicles, Except Railway Or Tramway, And Parts Etc","North America",2022,99,"TX","Import",0,12821.68955
"Eagle Pass","87 Vehicles, Except Railway Or Tramway, And Parts Etc","South/Central America",2022,99,"TX","Import",0,0.00225
"Eagle Pass","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Asia",2022,99,"TX","Import",0,0.059086
"Eagle Pass","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Europe",2022,99,"TX","Import",0,0.212235
"Eagle Pass","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","North America",2022,99,"TX","Import",0,4.170636
"Eagle Pass","93 Arms And Ammunition; Parts And Accessories Thereof","North America",2022,99,"TX","Import",0,28.110086
"Eagle Pass","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Asia",2022,99,"TX","Import",0,0.01499
"Eagle Pass","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Europe",2022,99,"TX","Import",0,0.259409
"Eagle Pass","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","North America",2022,99,"TX","Import",0,706.475365
"Eagle Pass","95 Toys, Games & Sport Equipment; Parts & Accessories","North America",2022,99,"TX","Import",0,0.244584
"Eagle Pass","96 Miscellaneous Manufactured Articles","Asia",2022,99,"TX","Import",0,0.06357
"Eagle Pass","96 Miscellaneous Manufactured Articles","North America",2022,99,"TX","Import",0,0.149086
"Eagle Pass","96 Miscellaneous Manufactured Articles","South/Central America",2022,99,"TX","Import",0,0.003716
"Eagle Pass","97 Works Of Art, Collectors' Pieces And Antiques","North America",2022,99,"TX","Import",0,0.002153
"Eagle Pass","98 Special Classification Provisions, Nesoi","Asia",2022,99,"TX","Import",0,3.412124
"Eagle Pass","98 Special Classification Provisions, Nesoi","Europe",2022,99,"TX","Import",0,0.300901
"Eagle Pass","98 Special Classification Provisions, Nesoi","North America",2022,99,"TX","Import",0,59.79281
"Hidalgo","01 Live Animals","North America",2022,99,"TX","Import",0,16.370733
"Hidalgo","02 Meat And Edible Meat Offal","North America",2022,99,"TX","Import",0,15.302535
"Hidalgo","03 Fish, Crustaceans & Aquatic Invertebrates","North America",2022,99,"TX","Import",0,0.060975
"Hidalgo","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","North America",2022,99,"TX","Import",0,0.059212
"Hidalgo","05 Products Of Animal Origin, Nesoi","North America",2022,99,"TX","Import",0,0.01645
"Hidalgo","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","North America",2022,99,"TX","Import",0,0.647427
"Hidalgo","06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.","South/Central America",2022,99,"TX","Import",0,1.017043
"Hidalgo","07 Edible Vegetables & Certain Roots & Tubers","Africa",2022,99,"TX","Import",0,0.065005
"Hidalgo","07 Edible Vegetables & Certain Roots & Tubers","Asia",2022,99,"TX","Import",0,0.002834
"Hidalgo","07 Edible Vegetables & Certain Roots & Tubers","Europe",2022,99,"TX","Import",0,0.314533
"Hidalgo","07 Edible Vegetables & Certain Roots & Tubers","North America",2022,99,"TX","Import",0,1733.961667
"Hidalgo","07 Edible Vegetables & Certain Roots & Tubers","South/Central America",2022,99,"TX","Import",0,20.398595
"Hidalgo","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","North America",2022,99,"TX","Import",0,4121.794171
"Hidalgo","08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel","South/Central America",2022,99,"TX","Import",0,9.823361
"Hidalgo","09 Coffee, Tea, Mate & Spices","North America",2022,99,"TX","Import",0,25.260666
"Hidalgo","10 Cereals","North America",2022,99,"TX","Import",0,0.747335
"Hidalgo","10 Cereals","South/Central America",2022,99,"TX","Import",0,0.019264
"Hidalgo","11 Milling Products; Malt; Starch; Inulin; Wht Gluten","North America",2022,99,"TX","Import",0,11.887265
"Hidalgo","12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc","North America",2022,99,"TX","Import",0,5.714432
"Hidalgo","13 Lac; Gums, Resins & Other Vegetable Sap & Extract","North America",2022,99,"TX","Import",0,12.987628
"Hidalgo","14 Vegetable Plaiting Materials & Products Nesoi","North America",2022,99,"TX","Import",0,18.961177
"Hidalgo","15 Animal, Vegetable Or Microbial Fats And Oils Etc","North America",2022,99,"TX","Import",0,2.238889
"Hidalgo","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","North America",2022,99,"TX","Import",0,0.125863
"Hidalgo","17 Sugars And Sugar Confectionary","North America",2022,99,"TX","Import",0,92.618254
"Hidalgo","18 Cocoa And Cocoa Preparations","North America",2022,99,"TX","Import",0,1.250153
"Hidalgo","19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares","North America",2022,99,"TX","Import",0,163.106879
"Hidalgo","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","North America",2022,99,"TX","Import",0,304.765037
"Hidalgo","20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts","South/Central America",2022,99,"TX","Import",0,0.122966
"Hidalgo","21 Miscellaneous Edible Preparations","North America",2022,99,"TX","Import",0,22.038271
"Hidalgo","22 Beverages, Spirits And Vinegar","Europe",2022,99,"TX","Import",0,15.896463
"Hidalgo","22 Beverages, Spirits And Vinegar","North America",2022,99,"TX","Import",0,16.502122
"Hidalgo","22 Beverages, Spirits And Vinegar","South/Central America",2022,99,"TX","Import",0,0.00315
"Hidalgo","23 Food Industry Residues & Waste; Prep Animal Feed","North America",2022,99,"TX","Import",0,1.945787
"Hidalgo","24 Tobacco & Subs;prod For Inhal W/o Combust;nic Prod","Asia",2022,99,"TX","Import",0,0.36152
"Hidalgo","24 Tobacco & Subs;prod For Inhal W/o Combust;nic Prod","North America",2022,99,"TX","Import",0,2.09528
"Hidalgo","24 Tobacco & Subs;prod For Inhal W/o Combust;nic Prod","South/Central America",2022,99,"TX","Import",0,0.264815
"Hidalgo","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","North America",2022,99,"TX","Import",0,0.536718
"Hidalgo","26 Ores, Slag And Ash","North America",2022,99,"TX","Import",0,2.936438
"Hidalgo","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","North America",2022,99,"TX","Import",0,130.65063
"Hidalgo","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Asia",2022,99,"TX","Import",0,0.006041
"Hidalgo","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","Europe",2022,99,"TX","Import",0,0.009389
"Hidalgo","28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd","North America",2022,99,"TX","Import",0,0.026204
"Hidalgo","29 Organic Chemicals","Asia",2022,99,"TX","Import",0,1.207281
"Hidalgo","29 Organic Chemicals","North America",2022,99,"TX","Import",0,0.333393
"Hidalgo","30 Pharmaceutical Products","Asia",2022,99,"TX","Import",0,0.411108
"Hidalgo","30 Pharmaceutical Products","Europe",2022,99,"TX","Import",0,0.206598
"Hidalgo","30 Pharmaceutical Products","North America",2022,99,"TX","Import",0,47.026271
"Hidalgo","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Asia",2022,99,"TX","Import",0,0.023102
"Hidalgo","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","Europe",2022,99,"TX","Import",0,0.009795
"Hidalgo","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","North America",2022,99,"TX","Import",0,0.440821
"Hidalgo","32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks","South/Central America",2022,99,"TX","Import",0,0.00752
"Hidalgo","33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps","North America",2022,99,"TX","Import",0,60.395075
"Hidalgo","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Asia",2022,99,"TX","Import",0,0.006177
"Hidalgo","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Europe",2022,99,"TX","Import",0,0.01128
"Hidalgo","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","North America",2022,99,"TX","Import",0,4.067701
"Hidalgo","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","North America",2022,99,"TX","Import",0,0.137448
"Hidalgo","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Asia",2022,99,"TX","Import",0,0.21527
"Hidalgo","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Europe",2022,99,"TX","Import",0,0.068375
"Hidalgo","37 Photographic Or Cinematographic Goods","North America",2022,99,"TX","Import",0,5.813045
"Hidalgo","38 Miscellaneous Chemical Products","Asia",2022,99,"TX","Import",0,0.097006
"Hidalgo","38 Miscellaneous Chemical Products","Europe",2022,99,"TX","Import",0,0.04224
"Hidalgo","38 Miscellaneous Chemical Products","North America",2022,99,"TX","Import",0,23.646534
"Hidalgo","39 Plastics And Articles Thereof","Africa",2022,99,"TX","Import",0,0.045044
"Hidalgo","39 Plastics And Articles Thereof","Asia",2022,99,"TX","Import",0,16.997652
"Hidalgo","39 Plastics And Articles Thereof","Australia and Oceania",2022,99,"TX","Import",0,0.006701
"Hidalgo","39 Plastics And Articles Thereof","Europe",2022,99,"TX","Import",0,2.384696
"Hidalgo","39 Plastics And Articles Thereof","North America",2022,99,"TX","Import",0,487.738084
"Hidalgo","39 Plastics And Articles Thereof","South/Central America",2022,99,"TX","Import",0,0.488084
"Hidalgo","40 Rubber And Articles Thereof","Asia",2022,99,"TX","Import",0,4.548581
"Hidalgo","40 Rubber And Articles Thereof","Australia and Oceania",2022,99,"TX","Import",0,0.04553
"Hidalgo","40 Rubber And Articles Thereof","Europe",2022,99,"TX","Import",0,0.299125
"Hidalgo","40 Rubber And Articles Thereof","North America",2022,99,"TX","Import",0,157.154269
"Hidalgo","41 Raw Hides And Skins (no Furskins) And Leather","Europe",2022,99,"TX","Import",0,0.001555
"Hidalgo","41 Raw Hides And Skins (no Furskins) And Leather","North America",2022,99,"TX","Import",0,0.06604
"Hidalgo","41 Raw Hides And Skins (no Furskins) And Leather","South/Central America",2022,99,"TX","Import",0,0.000359
"Hidalgo","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Asia",2022,99,"TX","Import",0,0.493239
"Hidalgo","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Europe",2022,99,"TX","Import",0,0.002755
